OrderID,Date,CustomerID,ProdNumber,Quantity
2104,29-Mar-2021,1333,DS303,2
2105,29-Mar-2021,1653,DS307,2
2106,29-Mar-2021,64,TV812,1
2107,29-Mar-2021,1010,EB520,3
2108,29-Mar-2021,1242,DS301,6
2109,29-Mar-2021,1195,TV801,1
2110,29-Mar-2021,2098,RK605,2
2111,29-Mar-2021,705,DK206,2
2112,29-Mar-2021,440,BP108,2
2113,30-Mar-2021,795,DS305,3
2114,30-Mar-2021,488,DK202,3
2115,30-Mar-2021,344,EB503,3
2116,30-Mar-2021,1297,RS705,4
2117,31-Mar-2021,1923,EB507,3
2118,31-Mar-2021,946,EB505,5
2119,31-Mar-2021,1164,EB514,4
2120,01-Apr-2021,698,BP110,5
2121,01-Apr-2021,1085,DK204,6
2122,01-Apr-2021,980,TV813,1
2123,01-Apr-2021,1587,RS707,5
2124,01-Apr-2021,1414,DK203,3
2125,02-Apr-2021,643,RK605,5
2126,02-Apr-2021,292,DS306,5
2127,02-Apr-2021,579,DS305,5
2128,02-Apr-2021,1508,TV802,2
2129,02-Apr-2021,126,EB512,5
2130,02-Apr-2021,624,EB503,4
2131,02-Apr-2021,319,BP107,5
2132,02-Apr-2021,1259,RS704,5
2133,02-Apr-2021,591,EB505,3
2134,02-Apr-2021,1758,EB503,5
2135,02-Apr-2021,1699,EB519,3
2136,03-Apr-2021,882,BP105,5
2137,03-Apr-2021,2110,DS305,1
2138,03-Apr-2021,731,BP110,3
2139,03-Apr-2021,1142,TV811,4
2140,03-Apr-2021,1039,EB502,2
2141,04-Apr-2021,2056,TV806,3
2142,04-Apr-2021,1378,EB507,2
2143,05-Apr-2021,993,RK605,1
2144,05-Apr-2021,296,TV810,3
2145,06-Apr-2021,1016,BP107,1
2146,07-Apr-2021,1829,TV806,3
2147,07-Apr-2021,424,DK201,4
2148,08-Apr-2021,1859,RK607,5
2149,08-Apr-2021,1821,RK606,2
2150,08-Apr-2021,1046,BP110,4
2151,08-Apr-2021,172,DK204,3
2152,08-Apr-2021,928,TV806,3
2153,08-Apr-2021,1750,BP110,6
2154,09-Apr-2021,1190,RK604,2
2155,09-Apr-2021,1843,EB509,5
2156,09-Apr-2021,1444,EB507,2
2157,09-Apr-2021,1040,EB507,3
2158,09-Apr-2021,681,RK603,4
2159,09-Apr-2021,561,TV809,4
2160,09-Apr-2021,1162,EB518,5
2161,10-Apr-2021,509,TV810,4
2162,10-Apr-2021,405,BP110,5
2163,10-Apr-2021,1879,TV808,3
2164,10-Apr-2021,1638,EB506,2
2165,10-Apr-2021,1704,RS706,4
2166,11-Apr-2021,963,DK205,6
2167,11-Apr-2021,87,BP101,6
2168,11-Apr-2021,1971,DS303,5
2169,11-Apr-2021,1430,DK209,2
2170,12-Apr-2021,1587,EB514,2
2171,12-Apr-2021,1804,EB504,3
2172,12-Apr-2021,1620,TV802,3
2173,12-Apr-2021,842,BP108,2
2174,12-Apr-2021,606,EB518,6
2175,12-Apr-2021,486,DS302,3
2176,13-Apr-2021,754,DK208,5
2177,13-Apr-2021,98,BP102,3
2178,14-Apr-2021,28,DS305,2
2179,14-Apr-2021,1220,DS304,5
2180,14-Apr-2021,1532,EB505,5
2181,14-Apr-2021,940,EB501,2
2182,14-Apr-2021,1708,RK602,3
2183,15-Apr-2021,76,DK206,3
2184,15-Apr-2021,1441,BP102,1
2185,15-Apr-2021,336,DK208,4
2186,15-Apr-2021,13,EB501,6
2187,15-Apr-2021,1383,DS301,3
2188,15-Apr-2021,481,BP110,1
2189,15-Apr-2021,1233,BP108,5
2190,16-Apr-2021,465,TV812,5
2191,16-Apr-2021,892,RS705,4
2192,16-Apr-2021,1500,RS705,4
2193,16-Apr-2021,2087,RK603,2
2194,16-Apr-2021,1226,RK605,2
2195,17-Apr-2021,683,DK208,3
2196,17-Apr-2021,1243,DS306,4
2197,17-Apr-2021,1098,TV812,3
2198,18-Apr-2021,360,EB514,5
2199,18-Apr-2021,1577,DS305,4
2200,18-Apr-2021,2048,EB519,6
2201,18-Apr-2021,1568,EB506,5
2202,18-Apr-2021,1441,BP109,3
2203,19-Apr-2021,1392,DK208,3
2204,19-Apr-2021,259,DS303,4
2205,19-Apr-2021,1171,TV813,4
2206,19-Apr-2021,452,EB521,2
2207,19-Apr-2021,471,TV807,5
2208,19-Apr-2021,1258,BP101,3
2209,19-Apr-2021,1682,TV812,5
2210,20-Apr-2021,990,TV803,3
2211,20-Apr-2021,79,RS703,4
2212,20-Apr-2021,610,DK207,4
2213,20-Apr-2021,1947,EB504,4
2214,21-Apr-2021,974,BP109,5
2215,21-Apr-2021,859,DK203,2
2216,22-Apr-2021,1550,RK607,5
2217,22-Apr-2021,1587,DS302,3
2218,22-Apr-2021,883,BP108,2
2219,22-Apr-2021,679,DS302,4
2220,22-Apr-2021,1823,EB514,6
2221,22-Apr-2021,866,TV803,3
2222,22-Apr-2021,511,BP107,2
2223,23-Apr-2021,1578,DK208,1
2224,23-Apr-2021,2089,RK605,4
2225,23-Apr-2021,1533,EB503,3
2226,23-Apr-2021,412,DK206,4
2227,23-Apr-2021,297,BP110,5
2228,23-Apr-2021,1057,EB512,3
2229,23-Apr-2021,1328,EB502,4
2230,24-Apr-2021,1573,TV809,4
2231,24-Apr-2021,871,DS301,5
2232,24-Apr-2021,206,TV801,5
2233,24-Apr-2021,1059,TV802,2
2234,24-Apr-2021,956,TV808,4
2235,24-Apr-2021,32,TV807,4
2236,24-Apr-2021,691,EB502,2
2237,25-Apr-2021,1191,BP107,4
2238,25-Apr-2021,329,BP107,3
2239,25-Apr-2021,1226,TV810,3
2240,25-Apr-2021,1970,EB514,5
2241,26-Apr-2021,853,EB516,1
2242,26-Apr-2021,198,EB503,3
2243,26-Apr-2021,1188,RK606,4
2244,27-Apr-2021,1485,EB506,2
2245,27-Apr-2021,1628,BP102,4
2246,27-Apr-2021,1016,DS304,5
2247,28-Apr-2021,591,DK207,1
2248,28-Apr-2021,1947,TV812,4
2249,28-Apr-2021,1647,RS706,5
2250,28-Apr-2021,451,RS707,4
2251,29-Apr-2021,1571,RS703,3
2252,29-Apr-2021,1200,EB513,2
2253,30-Apr-2021,825,EB505,3
2254,30-Apr-2021,549,DK204,2
2255,30-Apr-2021,1016,EB516,3
2256,30-Apr-2021,938,DS301,2
2257,30-Apr-2021,2113,RK607,6
2258,01-May-2021,1809,TV813,3
2259,01-May-2021,1011,EB520,1
2260,01-May-2021,882,EB506,6
2261,01-May-2021,1752,TV806,4
2262,01-May-2021,1536,BP108,5
2263,01-May-2021,668,EB508,4
2264,01-May-2021,136,EB521,5
2265,01-May-2021,1941,TV811,4
2266,02-May-2021,72,TV812,2
2267,02-May-2021,334,RK605,5
2268,02-May-2021,1961,TV803,4
2269,02-May-2021,764,EB514,4
2270,02-May-2021,1471,RS704,3
2271,02-May-2021,1712,DS301,3
2272,03-May-2021,1698,EB512,4
2273,03-May-2021,1417,RS702,4
2274,03-May-2021,119,RS706,4
2275,03-May-2021,1124,EB514,3
2276,03-May-2021,46,RK605,5
2277,04-May-2021,848,TV813,4
2278,04-May-2021,339,DK206,3
2279,04-May-2021,109,DS305,4
2280,04-May-2021,1045,BP104,3
2281,04-May-2021,1565,TV801,5
2282,04-May-2021,1940,DS307,3
2283,04-May-2021,545,TV801,3
2284,04-May-2021,837,RK604,2
2285,05-May-2021,1023,TV812,5
2286,05-May-2021,832,EB516,5
2287,05-May-2021,2021,EB507,5
2288,06-May-2021,1479,DK209,5
2289,06-May-2021,1990,EB512,1
2290,06-May-2021,993,EB521,4
2291,06-May-2021,931,DK202,3
2292,06-May-2021,1587,EB516,3
2293,06-May-2021,875,EB516,1
2294,07-May-2021,1054,BP101,3
2295,07-May-2021,1692,BP107,3
2296,07-May-2021,1315,RK604,1
2297,07-May-2021,344,TV804,5
2298,08-May-2021,1061,EB504,5
2299,08-May-2021,1275,BP104,3
2300,08-May-2021,1658,EB514,4
2301,09-May-2021,1389,EB502,4
2302,09-May-2021,49,DK207,2
2303,10-May-2021,2012,TV809,3
2304,10-May-2021,399,DK206,3
2305,10-May-2021,273,EB508,1
2306,10-May-2021,1032,BP109,2
2307,10-May-2021,1897,EB502,2
2308,10-May-2021,2065,RS703,4
2309,10-May-2021,138,EB519,3
2310,10-May-2021,2072,TV806,4
2311,10-May-2021,1929,BP109,3
2312,11-May-2021,1066,TV806,4
2313,11-May-2021,1357,RK604,4
2314,11-May-2021,910,EB503,6
2315,11-May-2021,1141,RK607,4
2316,12-May-2021,747,DK204,5
2317,12-May-2021,461,BP102,4
2318,13-May-2021,941,TV810,6
2319,13-May-2021,1306,DS302,3
2320,13-May-2021,634,DK203,2
2321,13-May-2021,829,EB520,3
2322,13-May-2021,1501,EB514,4
2323,13-May-2021,571,EB516,1
2324,14-May-2021,1778,EB508,4
2325,14-May-2021,420,TV801,2
2326,14-May-2021,449,TV812,4
2327,14-May-2021,1304,DS301,5
2328,14-May-2021,74,BP101,6
2329,14-May-2021,1633,RK606,5
2330,14-May-2021,382,BP107,4
2331,15-May-2021,1902,EB507,4
2332,15-May-2021,1472,TV811,4
2333,15-May-2021,1087,RS705,3
2334,15-May-2021,1628,TV807,3
2335,15-May-2021,1063,EB513,1
2336,16-May-2021,221,RK604,5
2337,16-May-2021,1363,EB504,4
2338,16-May-2021,1239,RS702,2
2339,16-May-2021,1515,RS706,2
2340,16-May-2021,1044,TV802,5
2341,16-May-2021,1262,TV805,6
2342,17-May-2021,731,EB504,3
2343,17-May-2021,2,TV811,5
2344,17-May-2021,14,DS304,3
2345,17-May-2021,1632,TV804,3
2346,17-May-2021,1059,RS704,2
2347,17-May-2021,497,EB521,5
2348,17-May-2021,809,EB509,4
2349,18-May-2021,688,DK204,2
2350,18-May-2021,1107,DK204,2
2351,18-May-2021,2060,DS307,4
2352,19-May-2021,55,EB511,3
2353,19-May-2021,722,EB503,3
2354,19-May-2021,819,BP101,5
2355,19-May-2021,1225,EB513,3
2356,19-May-2021,2104,RS706,4
2357,19-May-2021,956,RS706,4
2358,20-May-2021,2120,DS303,4
2359,20-May-2021,349,BP110,3
2360,20-May-2021,348,RK603,4
2361,21-May-2021,524,BP108,2
2362,21-May-2021,611,EB507,4
2363,21-May-2021,1870,EB502,1
2364,22-May-2021,1062,EB503,5
2365,22-May-2021,1975,DS302,2
2366,22-May-2021,1720,DS306,2
2367,22-May-2021,90,DS303,2
2368,23-May-2021,1749,RK602,4
2369,23-May-2021,2066,EB513,4
2370,23-May-2021,445,RK605,2
2371,23-May-2021,794,DK209,5
2372,23-May-2021,785,RK602,3
2373,23-May-2021,1921,EB512,4
2374,24-May-2021,608,EB517,5
2375,24-May-2021,961,DK201,3
2376,25-May-2021,430,DK203,3
2377,25-May-2021,1515,EB520,2
2378,25-May-2021,1759,DS303,2
2379,26-May-2021,846,BP101,4
2380,26-May-2021,759,BP110,3
2381,26-May-2021,1681,RK602,5
2382,27-May-2021,392,DK209,4
2383,27-May-2021,1207,EB518,3
2384,27-May-2021,101,TV812,4
2385,28-May-2021,1043,DK203,4
2386,28-May-2021,1818,RS705,5
2387,29-May-2021,1113,RK607,2
2388,29-May-2021,2081,TV808,6
2389,30-May-2021,1242,DK201,6
2390,30-May-2021,1691,TV801,3
2391,30-May-2021,277,RK602,4
2392,30-May-2021,641,EB513,4
2393,31-May-2021,819,TV809,3
2394,31-May-2021,2077,EB507,5
2395,31-May-2021,1690,EB518,5
2396,01-Jun-2021,1046,BP110,6
2397,01-Jun-2021,1836,DS303,1
2398,01-Jun-2021,770,EB520,1
2399,01-Jun-2021,646,BP104,3
2400,01-Jun-2021,87,TV805,3
2401,02-Jun-2021,729,RS702,3
2402,02-Jun-2021,1588,DS305,1
2403,02-Jun-2021,1270,EB518,2
2404,02-Jun-2021,904,DK205,4
2405,03-Jun-2021,390,EB509,3
2406,03-Jun-2021,1930,DK202,5
2407,03-Jun-2021,112,TV808,1
2408,03-Jun-2021,1623,RK603,5
2409,03-Jun-2021,356,BP110,5
2410,03-Jun-2021,782,EB511,3
2411,04-Jun-2021,267,TV804,3
2412,04-Jun-2021,1565,DS302,2
2413,04-Jun-2021,1462,TV813,5
2414,04-Jun-2021,1572,EB516,4
2415,04-Jun-2021,274,TV810,3
2416,04-Jun-2021,1119,DS304,5
2417,05-Jun-2021,145,EB508,1
2418,05-Jun-2021,1806,BP105,3
2419,05-Jun-2021,69,EB512,3
2420,05-Jun-2021,1677,RK604,3
2421,05-Jun-2021,567,RK605,5
2422,05-Jun-2021,256,TV810,4
2423,05-Jun-2021,1958,RK605,3
2424,06-Jun-2021,1934,DK205,3
2425,06-Jun-2021,1101,DS304,6
2426,06-Jun-2021,1445,DK203,6
2427,06-Jun-2021,202,DS304,5
2428,06-Jun-2021,720,EB514,1
2429,07-Jun-2021,614,DK206,3
2430,08-Jun-2021,469,RS702,4
2431,08-Jun-2021,677,BP102,2
2432,08-Jun-2021,1886,EB502,4
2433,08-Jun-2021,1610,EB508,6
2434,08-Jun-2021,959,EB503,3
2435,08-Jun-2021,127,BP110,4
2436,09-Jun-2021,1103,RK602,3
2437,09-Jun-2021,338,EB505,2
2438,09-Jun-2021,1227,EB519,4
2439,09-Jun-2021,2001,EB508,2
2440,09-Jun-2021,1462,RK606,2
2441,10-Jun-2021,155,TV805,2
2442,10-Jun-2021,807,DK204,5
2443,10-Jun-2021,1954,BP110,4
2444,11-Jun-2021,1012,RS706,5
2445,11-Jun-2021,2087,EB520,5
2446,11-Jun-2021,338,EB520,3
2447,11-Jun-2021,907,DS306,5
2448,11-Jun-2021,626,DK209,3
2449,11-Jun-2021,202,RS704,3
2450,11-Jun-2021,16,RS707,3
2451,12-Jun-2021,2068,RK602,3
2452,12-Jun-2021,645,DS303,5
2453,12-Jun-2021,534,BP109,5
2454,12-Jun-2021,1111,EB513,4
2455,12-Jun-2021,48,TV804,3
2456,12-Jun-2021,1249,EB507,3
2457,12-Jun-2021,1778,BP102,3
2458,13-Jun-2021,1776,DS307,1
2459,13-Jun-2021,1704,DK208,2
2460,13-Jun-2021,661,RS705,5
2461,13-Jun-2021,909,EB514,5
2462,13-Jun-2021,1524,RS703,5
2463,13-Jun-2021,583,TV805,4
2464,13-Jun-2021,575,RK606,5
2465,14-Jun-2021,432,EB504,2
2466,14-Jun-2021,501,EB502,4
2467,14-Jun-2021,1957,DS302,3
2468,14-Jun-2021,1637,BP108,3
2469,14-Jun-2021,1319,EB517,3
2470,14-Jun-2021,1902,RS703,3
2471,15-Jun-2021,1349,EB502,3
2472,15-Jun-2021,807,EB503,2
2473,15-Jun-2021,820,TV813,2
2474,15-Jun-2021,1032,EB517,3
2475,15-Jun-2021,2111,BP107,5
2476,15-Jun-2021,370,DS305,3
2477,15-Jun-2021,1921,BP105,3
2478,15-Jun-2021,1890,EB518,6
2479,16-Jun-2021,717,DS306,5
2480,16-Jun-2021,398,RS703,6
2481,16-Jun-2021,977,EB507,4
2482,17-Jun-2021,1010,BP107,3
2483,17-Jun-2021,669,EB514,3
2484,17-Jun-2021,1432,TV805,3
2485,17-Jun-2021,1707,BP109,4
2486,17-Jun-2021,766,EB508,5
2487,17-Jun-2021,1117,TV808,4
2488,17-Jun-2021,1430,BP106,4
2489,17-Jun-2021,1201,RK603,4
2490,17-Jun-2021,2021,DK205,2
2491,17-Jun-2021,1822,TV810,4
2492,18-Jun-2021,2003,TV810,5
2493,18-Jun-2021,914,RS705,6
2494,18-Jun-2021,685,RS702,2
2495,18-Jun-2021,1324,EB507,1
2496,18-Jun-2021,198,EB503,4
2497,19-Jun-2021,611,DK205,4
2498,19-Jun-2021,1131,BP104,2
2499,19-Jun-2021,1541,TV803,6
2500,19-Jun-2021,1481,RK604,5
2501,19-Jun-2021,1013,DK202,2
2502,20-Jun-2021,1382,TV806,4
2503,20-Jun-2021,1676,TV806,1
2504,20-Jun-2021,1042,TV809,3
2505,21-Jun-2021,1138,BP110,5
2506,21-Jun-2021,1484,TV802,4
2507,21-Jun-2021,1756,DS301,2
2508,21-Jun-2021,909,BP110,2
2509,21-Jun-2021,474,RS705,5
2510,21-Jun-2021,1092,DK206,5
2511,21-Jun-2021,1337,BP109,3
2512,21-Jun-2021,1547,RK602,5
2513,21-Jun-2021,309,RS704,2
2514,21-Jun-2021,1552,DS305,6
2515,21-Jun-2021,1109,TV804,2
2516,22-Jun-2021,2119,BP107,4
2517,22-Jun-2021,522,RS707,5
2518,22-Jun-2021,973,BP102,1
2519,22-Jun-2021,599,EB513,4
2520,22-Jun-2021,793,DK203,2
2521,22-Jun-2021,904,EB503,4
2522,22-Jun-2021,125,RK602,1
2523,23-Jun-2021,1197,EB505,4
2524,23-Jun-2021,22,BP104,3
2525,23-Jun-2021,152,EB503,5
2526,23-Jun-2021,466,DK208,3
2527,24-Jun-2021,783,DK208,6
2528,24-Jun-2021,1731,DS307,3
2529,24-Jun-2021,1554,EB502,3
2530,24-Jun-2021,1310,TV809,3
2531,24-Jun-2021,867,BP107,2
2532,24-Jun-2021,28,DS306,3
2533,25-Jun-2021,985,RS702,1
2534,25-Jun-2021,1050,EB513,5
2535,25-Jun-2021,228,RS706,2
2536,26-Jun-2021,1177,EB503,6
2537,26-Jun-2021,1101,EB506,5
2538,26-Jun-2021,1494,RK607,2
2539,26-Jun-2021,931,EB505,3
2540,27-Jun-2021,859,DS305,6
2541,27-Jun-2021,1851,DK209,4
2542,27-Jun-2021,1351,DS302,1
2543,27-Jun-2021,654,EB521,3
2544,28-Jun-2021,277,DK202,3
2545,28-Jun-2021,625,DS303,5
2546,28-Jun-2021,772,EB512,4
2547,28-Jun-2021,614,TV805,4
2548,29-Jun-2021,449,TV804,3
2549,29-Jun-2021,88,BP102,1
2550,29-Jun-2021,1500,DK201,5
2551,29-Jun-2021,33,BP105,4
2552,29-Jun-2021,1743,EB508,3
2553,29-Jun-2021,341,EB502,5
2554,29-Jun-2021,261,BP105,2
2555,30-Jun-2021,1951,TV806,1
2556,30-Jun-2021,887,EB516,4
2557,30-Jun-2021,740,DK209,2
2558,30-Jun-2021,1958,DK201,3
2559,30-Jun-2021,2097,EB518,3
2560,30-Jun-2021,849,RS706,2
2561,30-Jun-2021,1774,EB521,5
2562,30-Jun-2021,1244,DS303,6
2563,01-Jul-2021,2043,BP107,3
2564,01-Jul-2021,1200,RK605,2
2565,01-Jul-2021,645,EB511,3
2566,01-Jul-2021,894,TV802,2
2567,01-Jul-2021,983,EB511,2
2568,01-Jul-2021,40,EB501,1
2569,01-Jul-2021,1915,RK605,2
2570,01-Jul-2021,490,EB521,4
2571,01-Jul-2021,634,TV812,5
2572,02-Jul-2021,222,TV813,2
2573,02-Jul-2021,378,EB505,5
2574,02-Jul-2021,404,TV808,2
2575,03-Jul-2021,1981,TV808,4
2576,03-Jul-2021,624,BP105,4
2577,03-Jul-2021,1024,TV805,4
2578,03-Jul-2021,106,BP109,3
2579,03-Jul-2021,904,TV803,2
2580,03-Jul-2021,1337,DS303,3
2581,04-Jul-2021,1804,EB503,3
2582,05-Jul-2021,1706,RK605,2
2583,05-Jul-2021,506,DS303,5
2584,06-Jul-2021,474,BP109,2
2585,06-Jul-2021,282,RK602,3
2586,06-Jul-2021,78,EB503,4
2587,06-Jul-2021,421,DS303,3
2588,06-Jul-2021,987,DK209,4
2589,07-Jul-2021,434,EB519,4
2590,07-Jul-2021,1953,TV801,6
2591,07-Jul-2021,1930,RK604,2
2592,07-Jul-2021,94,EB518,5
2593,07-Jul-2021,1834,BP105,3
2594,08-Jul-2021,119,BP109,5
2595,08-Jul-2021,732,DS302,4
2596,08-Jul-2021,263,DK202,4
2597,08-Jul-2021,364,BP106,2
2598,08-Jul-2021,1013,EB508,2
2599,08-Jul-2021,398,TV802,4
2600,09-Jul-2021,150,BP109,2
2601,09-Jul-2021,127,DS305,6
2602,09-Jul-2021,883,EB507,2
2603,09-Jul-2021,1392,RK605,5
2604,09-Jul-2021,733,TV811,6
2605,09-Jul-2021,1842,BP109,5
2606,10-Jul-2021,1244,EB512,5
2607,10-Jul-2021,617,BP110,1
2608,10-Jul-2021,1412,EB502,5
2609,10-Jul-2021,1864,TV809,3
2610,10-Jul-2021,1146,EB508,5
2611,10-Jul-2021,584,DK209,4
2612,10-Jul-2021,405,RK606,6
2613,11-Jul-2021,1878,RS707,4
2614,11-Jul-2021,737,RS707,2
2615,11-Jul-2021,1876,RK607,3
2616,11-Jul-2021,1762,TV804,2
2617,11-Jul-2021,1531,TV808,3
2618,11-Jul-2021,392,TV805,5
2619,12-Jul-2021,688,BP108,4
2620,12-Jul-2021,1425,EB509,5
2621,12-Jul-2021,1380,DS307,4
2622,12-Jul-2021,322,BP104,3
2623,12-Jul-2021,494,DS305,3
2624,12-Jul-2021,657,EB520,5
2625,12-Jul-2021,855,DK203,3
2626,13-Jul-2021,2066,BP102,2
2627,13-Jul-2021,196,EB506,1
2628,14-Jul-2021,557,TV802,4
2629,14-Jul-2021,1796,RS702,2
2630,14-Jul-2021,614,BP102,4
2631,15-Jul-2021,1644,DS305,3
2632,15-Jul-2021,711,DK201,4
2633,15-Jul-2021,222,TV809,1
2634,15-Jul-2021,1940,EB514,3
2635,16-Jul-2021,423,EB504,4
2636,16-Jul-2021,144,RS707,2
2637,16-Jul-2021,1974,DK201,2
2638,16-Jul-2021,1433,DS306,3
2639,17-Jul-2021,116,DK203,3
2640,17-Jul-2021,329,DK206,1
2641,17-Jul-2021,2024,EB513,2
2642,17-Jul-2021,833,EB513,3
2643,17-Jul-2021,1849,DK207,4
2644,17-Jul-2021,544,EB519,4
2645,17-Jul-2021,302,DK207,1
2646,18-Jul-2021,42,BP101,3
2647,18-Jul-2021,1693,DS301,3
2648,18-Jul-2021,755,BP106,4
2649,18-Jul-2021,1698,EB505,4
2650,18-Jul-2021,955,DS305,5
2651,18-Jul-2021,1790,BP105,3
2652,19-Jul-2021,301,TV811,4
2653,19-Jul-2021,2073,EB501,4
2654,19-Jul-2021,316,TV805,3
2655,19-Jul-2021,941,TV809,3
2656,19-Jul-2021,1956,RS703,6
2657,19-Jul-2021,121,EB502,5
2658,20-Jul-2021,761,TV813,4
2659,20-Jul-2021,501,BP108,3
2660,20-Jul-2021,2038,TV803,5
2661,20-Jul-2021,16,DK208,4
2662,21-Jul-2021,620,RK602,5
2663,21-Jul-2021,496,EB506,2
2664,22-Jul-2021,100,EB521,4
2665,22-Jul-2021,140,EB503,1
2666,22-Jul-2021,126,EB511,3
2667,22-Jul-2021,265,TV806,3
2668,23-Jul-2021,1069,TV802,5
2669,23-Jul-2021,366,RK605,2
2670,24-Jul-2021,1942,EB520,5
2671,24-Jul-2021,1781,EB521,2
2672,24-Jul-2021,1524,RK602,4
2673,25-Jul-2021,1497,TV811,4
2674,25-Jul-2021,1296,EB503,3
2675,25-Jul-2021,1731,TV811,4
2676,25-Jul-2021,1,TV803,2
2677,25-Jul-2021,2048,DS303,3
2678,25-Jul-2021,777,DS302,2
2679,26-Jul-2021,364,TV803,4
2680,27-Jul-2021,223,TV811,3
2681,27-Jul-2021,1851,RK602,3
2682,27-Jul-2021,379,EB504,4
2683,27-Jul-2021,2108,BP109,6
2684,27-Jul-2021,968,TV810,3
2685,27-Jul-2021,1178,TV812,2
2686,27-Jul-2021,1594,EB512,4
2687,28-Jul-2021,1311,TV807,2
2688,28-Jul-2021,518,BP102,2
2689,28-Jul-2021,1863,BP104,2
2690,28-Jul-2021,854,RK605,2
2691,29-Jul-2021,2119,BP109,4
2692,30-Jul-2021,1729,BP106,4
2693,30-Jul-2021,396,EB521,3
2694,30-Jul-2021,213,DK204,3
2695,30-Jul-2021,1658,BP106,3
2696,30-Jul-2021,1194,TV813,2
2697,31-Jul-2021,1203,RS707,5
2698,31-Jul-2021,880,TV810,2
2699,31-Jul-2021,1744,RS702,4
2700,31-Jul-2021,692,TV808,2
2701,01-Aug-2021,1213,TV809,3
2702,01-Aug-2021,544,DS306,2
2703,01-Aug-2021,1322,EB502,2
2704,01-Aug-2021,245,TV802,4
2705,01-Aug-2021,1148,RS706,6
2706,02-Aug-2021,1305,BP106,5
2707,02-Aug-2021,906,BP109,4
2708,02-Aug-2021,660,BP109,4
2709,03-Aug-2021,626,EB503,3
2710,03-Aug-2021,17,TV807,3
2711,03-Aug-2021,2051,RS704,5
2712,03-Aug-2021,1753,EB511,5
2713,03-Aug-2021,1841,RS703,3
2714,03-Aug-2021,1721,RS705,3
2715,04-Aug-2021,1706,EB518,4
2716,04-Aug-2021,1088,EB508,2
2717,04-Aug-2021,2034,DS303,5
2718,04-Aug-2021,796,BP109,3
2719,05-Aug-2021,432,EB509,3
2720,05-Aug-2021,1906,BP105,2
2721,05-Aug-2021,1219,DS301,1
2722,05-Aug-2021,1733,TV804,3
2723,05-Aug-2021,1351,RK607,4
2724,05-Aug-2021,1942,DK209,4
2725,05-Aug-2021,1811,BP105,3
2726,05-Aug-2021,2105,DK208,4
2727,05-Aug-2021,863,EB517,5
2728,06-Aug-2021,378,TV812,3
2729,06-Aug-2021,1549,RS706,5
2730,06-Aug-2021,1032,RK603,2
2731,06-Aug-2021,1337,TV805,3
2732,06-Aug-2021,1581,EB507,1
2733,07-Aug-2021,494,EB514,4
2734,07-Aug-2021,1654,BP109,3
2735,07-Aug-2021,476,DK204,2
2736,07-Aug-2021,320,TV803,4
2737,07-Aug-2021,1532,RK606,3
2738,08-Aug-2021,1102,DS301,5
2739,08-Aug-2021,327,DK208,1
2740,08-Aug-2021,1028,TV813,3
2741,08-Aug-2021,1760,BP106,4
2742,09-Aug-2021,581,RK603,4
2743,09-Aug-2021,2068,TV802,1
2744,10-Aug-2021,737,RS703,3
2745,11-Aug-2021,725,TV810,5
2746,11-Aug-2021,889,TV811,5
2747,11-Aug-2021,286,TV807,4
2748,11-Aug-2021,320,TV813,5
2749,11-Aug-2021,982,TV810,4
2750,11-Aug-2021,442,EB504,5
2751,11-Aug-2021,502,DK202,4
2752,11-Aug-2021,2055,BP105,3
2753,12-Aug-2021,459,EB501,4
2754,12-Aug-2021,1968,EB513,5
2755,12-Aug-2021,1461,TV802,5
2756,13-Aug-2021,175,TV804,3
2757,13-Aug-2021,100,EB516,4
2758,13-Aug-2021,1513,DK203,4
2759,13-Aug-2021,1812,EB503,5
2760,14-Aug-2021,552,DS306,4
2761,14-Aug-2021,2025,DK209,5
2762,14-Aug-2021,1592,EB509,4
2763,14-Aug-2021,1746,EB504,2
2764,15-Aug-2021,281,TV806,4
2765,15-Aug-2021,1581,EB501,3
2766,15-Aug-2021,1381,TV810,6
2767,16-Aug-2021,400,EB504,2
2768,16-Aug-2021,1399,EB520,2
2769,16-Aug-2021,881,TV802,5
2770,16-Aug-2021,225,TV812,3
2771,17-Aug-2021,1890,EB514,2
2772,17-Aug-2021,1395,EB502,3
2773,18-Aug-2021,1755,EB505,5
2774,18-Aug-2021,1177,RS702,5
2775,18-Aug-2021,551,TV812,3
2776,18-Aug-2021,1179,EB502,1
2777,18-Aug-2021,90,TV805,5
2778,18-Aug-2021,1597,RS704,3
2779,19-Aug-2021,1687,TV802,3
2780,19-Aug-2021,88,EB501,5
2781,20-Aug-2021,180,TV809,3
2782,20-Aug-2021,1202,RS702,4
2783,20-Aug-2021,444,TV808,2
2784,20-Aug-2021,2116,TV806,4
2785,21-Aug-2021,1813,TV801,5
2786,21-Aug-2021,1656,DK202,6
2787,21-Aug-2021,1977,EB520,1
2788,21-Aug-2021,1438,BP109,3
2789,22-Aug-2021,373,RK603,4
2790,22-Aug-2021,62,EB511,2
2791,22-Aug-2021,1268,BP108,2
2792,22-Aug-2021,1526,RS704,4
2793,22-Aug-2021,1957,EB502,1
2794,22-Aug-2021,1016,RS703,4
2795,23-Aug-2021,142,EB506,5
2796,23-Aug-2021,728,DS301,2
2797,23-Aug-2021,1047,RS706,4
